,u,v,w,x,y,z
20796,2.432,2.7309,-0.012604,84.613,58.75,13.714
20797,2.432,3.4319,-0.012604,86.216,58.75,13.714
20798,3.0531,3.7824,-0.012604,87.819,58.75,13.714
20799,3.3637,3.7824,-0.001017,89.421,58.75,13.714
20800,3.6743,3.7824,-0.012604,91.024,58.75,13.714
20801,4.606,3.7824,-0.012604,92.627,58.75,13.714
20802,4.9166,3.4319,-0.001017,94.23,58.75,13.714
20803,5.5378,3.0814,-0.001017,95.833,58.75,13.714
20804,6.1589,2.7309,-0.001017,97.435,58.75,13.714
20805,6.4695,2.7309,-0.012604,99.038,58.75,13.714
20806,6.4695,2.3804,-0.012604,100.64,58.75,13.714
20807,6.7801,-1.8257,-0.012604,102.24,58.75,13.714
20808,7.0907,-2.5267,-0.012604,103.85,58.75,13.714
20809,8.9541,1.3288,-0.012604,105.45,58.75,13.714
20810,9.5753,1.6793,-0.012604,107.05,58.75,13.714
20811,11.128,-0.42369,-0.001017,108.66,58.75,13.714
20812,11.128,1.6793,-0.012604,110.26,58.75,13.714
20813,9.2647,-1.1247,-0.012604,111.86,58.75,13.714
20814,8.6436,-4.6298,0.033743,113.46,58.75,13.714
20815,7.4013,2.0299,0.022156,115.07,58.75,13.714
20816,7.0907,2.3804,-0.012604,116.67,58.75,13.714
20817,8.333,-1.8257,-0.001017,118.27,58.75,13.714
20818,8.6436,-1.8257,0.010569,119.87,58.75,13.714
20819,8.333,-0.073181,0.010569,121.48,58.75,13.714
20820,8.0224,0.27732,0.010569,123.08,58.75,13.714
20821,8.0224,0.62783,0.010569,124.68,58.75,13.714
20822,7.4013,0.97834,-0.001017,126.29,58.75,13.714
20823,7.0907,1.3288,-0.001017,127.89,58.75,13.714
20824,6.7801,1.6793,-0.001017,129.49,58.75,13.714
20825,6.1589,2.0299,-0.001017,131.09,58.75,13.714
20826,5.5378,2.7309,-0.001017,132.7,58.75,13.714
20827,4.9166,2.7309,-0.31386,134.3,58.75,13.714
20828,3.3637,0.27732,-0.29068,70.188,58.75,14.857
20829,3.0531,0.97834,-0.001017,71.791,58.75,14.857
20830,2.7426,1.3288,-0.001017,73.393,58.75,14.857
20831,2.7426,1.3288,-0.001017,74.996,58.75,14.857
20832,2.432,1.6793,-0.001017,76.599,58.75,14.857
20833,2.432,1.6793,-0.001017,78.202,58.75,14.857
20834,2.432,1.6793,-0.001017,79.805,58.75,14.857
20835,2.1214,1.3288,-0.001017,81.407,58.75,14.857
20836,2.432,2.3804,-0.012604,83.01,58.75,14.857
20837,2.7426,3.4319,-0.012604,84.613,58.75,14.857
20838,3.0531,4.1329,-0.012604,86.216,58.75,14.857
20839,3.6743,4.4834,-0.012604,87.819,58.75,14.857
20840,4.2955,4.1329,-0.001017,89.421,58.75,14.857
20841,4.606,3.7824,-0.012604,91.024,58.75,14.857
20842,4.9166,3.7824,-0.012604,92.627,58.75,14.857
20843,5.5378,3.4319,-0.001017,94.23,58.75,14.857
20844,6.1589,3.0814,-0.001017,95.833,58.75,14.857
20845,6.1589,2.7309,-0.001017,97.435,58.75,14.857
20846,6.4695,3.0814,-0.012604,99.038,58.75,14.857
20847,6.4695,2.7309,-0.012604,100.64,58.75,14.857
20848,6.4695,-1.4752,-0.012604,102.24,58.75,14.857
20849,6.7801,-2.1762,-0.012604,103.85,58.75,14.857
20850,8.0224,2.0299,-0.012604,105.45,58.75,14.857
20851,8.333,2.0299,-0.012604,107.05,58.75,14.857
20852,9.5753,-0.073181,-0.001017,108.66,58.75,14.857
20853,9.2647,2.3804,-0.012604,110.26,58.75,14.857
20854,8.0224,-0.77419,-0.012604,111.86,58.75,14.857
20855,7.0907,-4.2793,0.033743,113.46,58.75,14.857
20856,6.4695,1.6793,0.022156,115.07,58.75,14.857
20857,6.1589,1.6793,-0.012604,116.67,58.75,14.857
20858,7.4013,-1.8257,-0.001017,118.27,58.75,14.857
20859,8.0224,-1.8257,0.010569,119.87,58.75,14.857
20860,8.0224,-0.77419,0.010569,121.48,58.75,14.857
20861,7.4013,-0.42369,0.010569,123.08,58.75,14.857
20862,7.4013,-0.42369,0.010569,124.68,58.75,14.857
20863,7.0907,-0.073181,-0.001017,126.29,58.75,14.857
20864,6.7801,-0.073181,-0.001017,127.89,58.75,14.857
20865,6.1589,0.27732,-0.001017,129.49,58.75,14.857
20866,5.2272,0.97834,-0.001017,131.09,58.75,14.857
20867,4.606,1.3288,-0.001017,132.7,58.75,14.857
20868,3.6743,1.3288,-0.32544,134.3,58.75,14.857
20869,3.3637,0.97834,-0.29068,70.188,58.75,16.0
20870,3.3637,1.3288,-0.001017,71.791,58.75,16.0
20871,3.0531,1.3288,-0.001017,73.393,58.75,16.0
20872,2.7426,1.6793,-0.001017,74.996,58.75,16.0
20873,2.7426,1.6793,-0.001017,76.599,58.75,16.0
20874,2.7426,1.6793,-0.001017,78.202,58.75,16.0
20875,2.432,1.3288,-0.001017,79.805,58.75,16.0
20876,2.1214,1.3288,-0.001017,81.407,58.75,16.0
20877,2.432,2.3804,-0.012604,83.01,58.75,16.0
20878,3.0531,4.1329,-0.012604,84.613,58.75,16.0
20879,3.6743,4.4834,-0.012604,86.216,58.75,16.0
20880,4.606,4.4834,-0.012604,87.819,58.75,16.0
20881,5.2272,3.7824,-0.001017,89.421,58.75,16.0
20882,5.5378,3.4319,-0.012604,91.024,58.75,16.0
20883,6.1589,3.0814,-0.012604,92.627,58.75,16.0
20884,6.4695,3.0814,-0.012604,94.23,58.75,16.0
20885,6.7801,2.7309,-0.001017,95.833,58.75,16.0
20886,6.7801,2.7309,-0.001017,97.435,58.75,16.0
20887,7.0907,3.0814,-0.012604,99.038,58.75,16.0
20888,7.0907,3.0814,-0.012604,100.64,58.75,16.0
20889,7.0907,-0.77419,-0.012604,102.24,58.75,16.0
20890,6.7801,-1.4752,-0.012604,103.85,58.75,16.0
20891,7.0907,2.0299,-0.012604,105.45,58.75,16.0
20892,7.4013,1.6793,-0.012604,107.05,58.75,16.0
20893,8.6436,0.27732,-0.001017,108.66,58.75,16.0
20894,8.333,2.3804,-0.012604,110.26,58.75,16.0
20895,6.7801,-0.42369,-0.012604,111.86,58.75,16.0
20896,6.1589,-3.5782,0.022156,113.46,58.75,16.0
20897,5.5378,0.62783,0.022156,115.07,58.75,16.0
20898,5.5378,0.97834,-0.012604,116.67,58.75,16.0
20899,6.7801,-1.8257,-0.001017,118.27,58.75,16.0
20900,7.0907,-1.8257,0.010569,119.87,58.75,16.0
20901,7.0907,-1.1247,-0.001017,121.48,58.75,16.0
20902,7.0907,-1.1247,-0.001017,123.08,58.75,16.0
20903,7.0907,-1.1247,0.010569,124.68,58.75,16.0
20904,6.7801,-1.1247,-0.001017,126.29,58.75,16.0
20905,6.4695,-1.1247,-0.001017,127.89,58.75,16.0
20906,5.2272,-0.77419,-0.001017,129.49,58.75,16.0
20907,4.2955,-0.42369,-0.001017,131.09,58.75,16.0
20908,3.3637,0.27732,-0.001017,132.7,58.75,16.0
20909,2.432,0.62783,-0.34862,134.3,58.75,16.0
20910,-2.5373,-1.4752,-0.001017,70.188,60.0,-0.002
20911,-2.8479,-0.77419,-0.001017,71.791,60.0,-0.002
20912,-4.4008,1.6793,-0.001017,73.393,60.0,-0.002
20913,-4.4008,0.62783,-0.001017,74.996,60.0,-0.002
20914,-3.7796,0.27732,-0.001017,76.599,60.0,-0.002
20915,-2.8479,-0.42369,-0.001017,78.202,60.0,-0.002
20916,-1.6055,-1.1247,-0.001017,79.805,60.0,-0.002
20917,-0.6738,-1.4752,-0.001017,81.407,60.0,-0.002
20918,-2.2267,-0.42369,-0.001017,83.01,60.0,-0.002
20919,-3.1584,-0.42369,-0.001017,84.613,60.0,-0.002
20920,-4.7113,0.62783,-0.001017,86.216,60.0,-0.002
20921,-3.469,-1.4752,-0.001017,87.819,60.0,-0.002
20922,-3.469,-1.8257,-0.001017,89.421,60.0,-0.002
20923,-3.1584,-2.5267,-0.001017,91.024,60.0,-0.002
20924,-3.1584,-2.1762,-0.001017,92.627,60.0,-0.002
20925,-3.469,-1.4752,-0.001017,94.23,60.0,-0.002
20926,-3.7796,-0.073182,-0.001017,95.833,60.0,-0.002
20927,-3.7796,0.97833,-0.001017,97.435,60.0,-0.002
20928,-3.1584,0.62783,-0.001017,99.038,60.0,-0.002
20929,-2.5373,0.27732,-0.001017,100.64,60.0,-0.002
20930,-1.295,-0.77419,-0.001017,102.24,60.0,-0.002
20931,0.56851,-2.1762,-0.001017,103.85,60.0,-0.002
20932,2.1214,-3.5782,-0.001017,105.45,60.0,-0.002
20933,2.432,-4.2793,-0.001017,107.05,60.0,-0.002
20934,3.0531,-2.5267,-0.001017,108.66,60.0,-0.002
20935,2.7426,0.27732,-0.001017,110.26,60.0,-0.002
20936,1.1897,2.7309,-0.001017,111.86,60.0,-0.002
20937,1.5003,4.4834,-0.001017,113.46,60.0,-0.002
20938,0.56851,3.4319,-0.001017,115.07,60.0,-0.002
20939,1.5003,3.7824,-0.001017,116.67,60.0,-0.002
20940,2.1214,2.3804,-0.001017,118.27,60.0,-0.002
20941,2.7426,1.6793,-0.001017,119.87,60.0,-0.002
20942,3.0531,-0.073182,-0.001017,121.48,60.0,-0.002
20943,3.6743,-1.8257,-0.001017,123.08,60.0,-0.002
20944,5.2272,-7.7843,-0.001017,124.68,60.0,-0.002
20945,3.0531,-7.4338,-0.001017,126.29,60.0,-0.002
20946,2.1214,-7.7843,-0.001017,127.89,60.0,-0.002
20947,2.432,-8.4853,-0.001017,129.49,60.0,-0.002
20948,1.1897,-8.1348,-0.001017,131.09,60.0,-0.002
20949,0.25794,-5.6813,-0.001017,132.7,60.0,-0.002
20950,0.87909,-3.2277,-0.001017,134.3,60.0,-0.002
20951,-2.8479,-1.4752,-0.001017,70.188,60.0,1.141
20952,-2.8479,-0.77419,-0.001017,71.791,60.0,1.141
20953,-4.4008,1.6793,-0.001017,73.393,60.0,1.141
20954,-5.0219,0.62783,-0.001017,74.996,60.0,1.141
20955,-5.0219,2.0299,-0.001017,76.599,60.0,1.141
20956,-3.469,0.62783,-0.001017,78.202,60.0,1.141
20957,-3.1584,-0.073181,0.010569,79.805,60.0,1.141
20958,-2.8479,0.97834,0.010569,81.407,60.0,1.141
20959,-2.5373,-0.77419,0.010569,83.01,60.0,1.141
20960,-2.2267,-1.8257,0.010569,84.613,60.0,1.141
20961,-2.8479,-1.8257,0.010569,86.216,60.0,1.141
20962,-3.1584,-1.8257,0.010569,87.819,60.0,1.141
20963,-4.4008,-1.1247,-0.001017,89.421,60.0,1.141
20964,-5.6431,0.62783,-0.001017,91.024,60.0,1.141
20965,-6.2642,1.6793,-0.012604,92.627,60.0,1.141
20966,-6.2642,2.3804,-0.024191,94.23,60.0,1.141
20967,-5.6431,3.0814,-0.024191,95.833,60.0,1.141
20968,-5.6431,3.7824,-0.035777,97.435,60.0,1.141
20969,-5.3325,4.4834,-0.024191,99.038,60.0,1.141
20970,-5.0219,4.4834,-0.035777,100.64,60.0,1.141
20971,-3.7796,4.1329,-0.035777,102.24,60.0,1.141
20972,-1.6055,3.7824,-0.024191,103.85,60.0,1.141
20973,-0.36322,1.3288,0.010569,105.45,60.0,1.141
20974,-0.6738,-1.1247,-0.001017,107.05,60.0,1.141
20975,1.1897,-6.7328,0.010569,108.66,60.0,1.141
20976,3.6743,-8.1348,0.010569,110.26,60.0,1.141
20977,4.2955,-8.4853,-0.001017,111.86,60.0,1.141
20978,6.1589,-6.7328,0.022156,113.46,60.0,1.141
20979,4.606,-8.1348,0.022156,115.07,60.0,1.141
20980,4.9166,-9.5368,-0.047364,116.67,60.0,1.141
20981,5.2272,-12.341,-0.024191,118.27,60.0,1.141
20982,5.5378,-15.145,-0.012604,119.87,60.0,1.141
20983,4.9166,-9.8873,-0.001017,121.48,60.0,1.141
20984,5.5378,-18.65,0.033743,123.08,60.0,1.141
20985,4.606,-11.64,0.033743,124.68,60.0,1.141
20986,4.2955,-17.598,0.045329,126.29,60.0,1.141
20987,3.3637,-12.691,0.045329,127.89,60.0,1.141
20988,2.432,-8.4853,0.056916,129.49,60.0,1.141
20989,2.1214,-5.6813,0.080089,131.09,60.0,1.141
20990,1.1897,-2.1762,0.045329,132.7,60.0,1.141
20991,1.1897,0.27732,0.056916,134.3,60.0,1.141
20992,-4.7113,0.97834,-0.070537,70.188,60.0,2.284
20993,-3.7796,2.3804,0.022156,71.791,60.0,2.284
20994,-3.469,3.7824,-0.001017,73.393,60.0,2.284
20995,-3.1584,4.4834,-0.001017,74.996,60.0,2.284
20996,-2.5373,5.5349,-0.024191,76.599,60.0,2.284
20997,-1.6055,6.2359,-0.012604,78.202,60.0,2.284
20998,-2.2267,6.5864,0.010569,79.805,60.0,2.284
20999,-1.295,5.1844,-0.001017,81.407,60.0,2.284
21000,-1.6055,3.7824,0.010569,83.01,60.0,2.284
21001,-1.6055,2.0299,0.022156,84.613,60.0,2.284
21002,-2.2267,0.62783,0.022156,86.216,60.0,2.284
21003,-2.5373,-0.42369,0.033743,87.819,60.0,2.284
21004,-3.1584,-0.77419,0.022156,89.421,60.0,2.284
21005,-3.7796,-0.073181,-0.012604,91.024,60.0,2.284
21006,-4.7113,0.97834,-0.035777,92.627,60.0,2.284
21007,-4.7113,1.6793,-0.047364,94.23,60.0,2.284
21008,-4.7113,2.0299,-0.047364,95.833,60.0,2.284
21009,-3.7796,2.0299,-0.058951,97.435,60.0,2.284
21010,-3.1584,1.6793,-0.047364,99.038,60.0,2.284
21011,-2.5373,0.97834,-0.058951,100.64,60.0,2.284
21012,-0.6738,-0.073181,-0.058951,102.24,60.0,2.284
21013,2.432,-0.42369,-0.035777,103.85,60.0,2.284
21014,3.6743,-3.5782,0.022156,105.45,60.0,2.284
21015,2.7426,-9.5368,0.022156,107.05,60.0,2.284
21016,3.0531,-11.289,0.080089,108.66,60.0,2.284
21017,6.7801,-11.289,0.056916,110.26,60.0,2.284
21018,8.0224,-11.289,0.045329,111.86,60.0,2.284
21019,9.5753,-7.4338,0.080089,113.46,60.0,2.284
21020,8.6436,-8.4853,0.091676,115.07,60.0,2.284
21021,9.5753,-11.64,-0.024191,116.67,60.0,2.284
21022,10.196,-13.042,0.022156,118.27,60.0,2.284
21023,9.5753,-10.238,0.080089,119.87,60.0,2.284
21024,8.9541,-9.8873,0.022156,121.48,60.0,2.284
21025,8.6436,-9.5368,0.12644,123.08,60.0,2.284
21026,8.0224,-9.5368,0.080089,124.68,60.0,2.284
21027,6.7801,-8.4853,0.12644,126.29,60.0,2.284
21028,5.5378,-8.4853,0.11485,127.89,60.0,2.284
21029,4.606,-5.6813,0.11485,129.49,60.0,2.284
21030,4.2955,-2.1762,0.12644,131.09,60.0,2.284
21031,3.0531,0.97834,0.091676,132.7,60.0,2.284
21032,3.0531,4.8339,0.11485,134.3,60.0,2.284
21033,-2.8479,1.3288,-0.15164,70.188,60.0,3.427
21034,-2.2267,2.3804,0.010569,71.791,60.0,3.427
21035,-1.295,3.7824,-0.024191,73.393,60.0,3.427
21036,-0.98438,4.4834,-0.035777,74.996,60.0,3.427
21037,0.25794,5.5349,-0.058951,76.599,60.0,3.427
21038,0.87909,5.5349,-0.047364,78.202,60.0,3.427
21039,2.1214,6.2359,-0.024191,79.805,60.0,3.427
21040,2.432,4.8339,-0.035777,81.407,60.0,3.427
21041,2.7426,3.0814,-0.012604,83.01,60.0,3.427
21042,2.7426,1.6793,0.010569,84.613,60.0,3.427
21043,2.7426,0.62783,0.022156,86.216,60.0,3.427
21044,2.432,-0.77419,0.033743,87.819,60.0,3.427
21045,2.1214,-1.4752,0.033743,89.421,60.0,3.427
21046,1.5003,-1.8257,-0.012604,91.024,60.0,3.427
21047,1.5003,-1.1247,-0.035777,92.627,60.0,3.427
21048,1.5003,-0.77419,-0.058951,94.23,60.0,3.427
21049,1.5003,-0.42369,-0.058951,95.833,60.0,3.427
21050,1.5003,-0.073181,-0.058951,97.435,60.0,3.427
21051,2.432,-0.77419,-0.047364,99.038,60.0,3.427
21052,3.3637,-1.1247,-0.047364,100.64,60.0,3.427
21053,5.2272,-1.8257,-0.047364,102.24,60.0,3.427
21054,7.4013,-0.42369,-0.047364,103.85,60.0,3.427
21055,8.0224,-2.1762,0.045329,105.45,60.0,3.427
21056,6.4695,-13.042,0.14961,107.05,60.0,3.427
21057,6.7801,-15.846,0.19596,108.66,60.0,3.427
21058,11.439,-9.8873,0.10326,110.26,60.0,3.427
21059,14.234,-7.4338,0.091676,111.86,60.0,3.427
21060,15.476,-2.1762,0.12644,113.46,60.0,3.427
21061,14.545,-1.8257,0.13802,115.07,60.0,3.427
21062,15.166,-6.3823,0.010569,116.67,60.0,3.427
21063,15.166,-7.4338,0.056916,118.27,60.0,3.427
21064,14.545,-7.0833,0.091676,119.87,60.0,3.427
21065,13.923,-6.7328,0.056916,121.48,60.0,3.427
21066,12.06,-6.3823,0.14961,123.08,60.0,3.427
21067,10.507,-6.7328,0.12644,124.68,60.0,3.427
21068,8.6436,-6.0318,0.1612,126.29,60.0,3.427
21069,7.4013,-5.3308,0.1612,127.89,60.0,3.427
21070,6.1589,-2.5267,0.14961,129.49,60.0,3.427
21071,5.2272,-0.073181,0.1612,131.09,60.0,3.427
21072,4.2955,3.4319,0.11485,132.7,60.0,3.427
21073,3.6743,7.6379,0.12644,134.3,60.0,3.427
21074,-1.6055,2.3804,-0.20958,70.188,60.0,4.57
21075,-1.295,3.4319,-0.012604,71.791,60.0,4.57
21076,-0.98438,4.4834,-0.047364,73.393,60.0,4.57
21077,-0.36322,4.8339,-0.070537,74.996,60.0,4.57
21078,0.56851,5.1844,-0.1053,76.599,60.0,4.57
21079,1.1897,5.1844,-0.093711,78.202,60.0,4.57
21080,2.7426,4.4834,-0.070537,79.805,60.0,4.57
21081,4.2955,3.0814,-0.070537,81.407,60.0,4.57
21082,5.2272,0.62783,-0.024191,83.01,60.0,4.57
21083,6.4695,-1.4752,-0.001017,84.613,60.0,4.57
21084,7.4013,-2.1762,0.010569,86.216,60.0,4.57
21085,8.333,-4.2792,0.045329,87.819,60.0,4.57
21086,8.6436,-5.3308,0.045329,89.421,60.0,4.57
21087,8.6436,-5.3308,-0.001017,91.024,60.0,4.57
21088,8.9541,-4.9803,-0.012604,92.627,60.0,4.57
21089,8.9541,-3.9287,-0.047364,94.23,60.0,4.57
21090,8.6436,-2.5267,-0.047364,95.833,60.0,4.57
21091,8.6436,-1.8257,-0.047364,97.435,60.0,4.57
21092,9.2647,-1.8257,-0.024191,99.038,60.0,4.57
21093,10.818,-2.1762,-0.024191,100.64,60.0,4.57
21094,12.681,-2.1762,-0.035777,102.24,60.0,4.57
21095,14.855,0.27732,-0.058951,103.85,60.0,4.57
21096,14.234,-1.8257,0.045329,105.45,60.0,4.57
21097,12.371,-14.794,0.28865,107.05,60.0,4.57
21098,13.923,-16.547,0.335,108.66,60.0,4.57
21099,18.582,-8.1348,0.13802,110.26,60.0,4.57
21100,21.067,-6.0318,0.11485,111.86,60.0,4.57
21101,22.309,-1.1247,0.13802,113.46,60.0,4.57
21102,21.998,-0.42369,0.14961,115.07,60.0,4.57
21103,21.377,-5.6813,0.022156,116.67,60.0,4.57
21104,20.446,-7.4338,0.080089,118.27,60.0,4.57
21105,19.203,-6.3823,0.11485,119.87,60.0,4.57
21106,17.961,-4.9803,0.091676,121.48,60.0,4.57
21107,15.476,-4.6298,0.18437,123.08,60.0,4.57
21108,13.302,-4.6298,0.1612,124.68,60.0,4.57
21109,11.128,-4.2792,0.19596,126.29,60.0,4.57
21110,9.2647,-2.5267,0.20754,127.89,60.0,4.57
21111,7.4013,-0.42369,0.18437,129.49,60.0,4.57
21112,6.1589,2.7309,0.18437,131.09,60.0,4.57
21113,5.2272,6.2359,0.12644,132.7,60.0,4.57
21114,4.9166,10.793,0.10326,134.3,60.0,4.57
21115,-0.98438,3.0814,-0.22116,70.188,60.0,5.713
21116,-0.98438,4.1329,-0.024191,71.791,60.0,5.713
21117,-0.36322,4.4834,-0.070537,73.393,60.0,5.713
21118,0.56851,4.1329,-0.082124,74.996,60.0,5.713
21119,1.5003,4.1329,-0.11688,76.599,60.0,5.713
21120,2.7426,3.4319,-0.1053,78.202,60.0,5.713
21121,3.6743,2.3804,-0.093711,79.805,60.0,5.713
21122,5.2272,0.97834,-0.082124,81.407,60.0,5.713
21123,6.7801,-1.1247,-0.035777,83.01,60.0,5.713
21124,8.0224,-2.5267,0.010569,84.613,60.0,5.713
21125,8.6436,-4.2793,0.022156,86.216,60.0,5.713
21126,9.5753,-4.9803,0.080089,87.819,60.0,5.713
21127,10.507,-6.0318,0.080089,89.421,60.0,5.713
21128,10.818,-6.7328,0.033743,91.024,60.0,5.713
21129,12.06,-6.3823,0.022156,92.627,60.0,5.713
21130,12.371,-5.3308,-0.001017,94.23,60.0,5.713
21131,12.992,-4.6298,-0.001017,95.833,60.0,5.713
21132,13.923,-3.5782,-0.012604,97.435,60.0,5.713
21133,14.855,-2.5267,0.010569,99.038,60.0,5.713
21134,16.719,-2.8772,0.010569,100.64,60.0,5.713
21135,18.893,-2.8772,0.010569,102.24,60.0,5.713
21136,22.309,-0.42369,-0.058951,103.85,60.0,5.713
21137,21.998,-2.1762,0.045329,105.45,60.0,5.713
21138,21.377,-13.392,0.39293,107.05,60.0,5.713
21139,27.278,-13.743,0.43928,108.66,60.0,5.713
21140,31.937,-7.7843,0.14961,110.26,60.0,5.713
21141,31.937,-5.6813,0.13802,111.86,60.0,5.713
21142,32.248,1.3288,0.12644,113.46,60.0,5.713
21143,30.074,2.0299,0.14961,115.07,60.0,5.713
21144,27.278,-6.0318,0.080089,116.67,60.0,5.713
21145,24.483,-8.1348,0.12644,118.27,60.0,5.713
21146,22.62,-7.0833,0.14961,119.87,60.0,5.713
21147,20.446,-4.6298,0.12644,121.48,60.0,5.713
21148,17.34,-3.9287,0.21913,123.08,60.0,5.713
21149,14.234,-3.5782,0.19596,124.68,60.0,5.713
21150,12.06,-2.8772,0.2423,126.29,60.0,5.713
21151,9.2647,-1.1247,0.2423,127.89,60.0,5.713
21152,7.0907,1.6793,0.18437,129.49,60.0,5.713
21153,5.5378,5.5349,0.17278,131.09,60.0,5.713
21154,4.9166,9.3905,0.091676,132.7,60.0,5.713
21155,4.9166,14.999,0.056916,134.3,60.0,5.713
21156,-0.36322,2.7309,-0.26751,70.188,60.0,6.856
21157,0.56851,3.7824,-0.047364,71.791,60.0,6.856
21158,1.1897,4.1329,-0.093711,73.393,60.0,6.856
21159,2.432,3.7824,-0.1053,74.996,60.0,6.856
21160,3.3637,3.4319,-0.14006,76.599,60.0,6.856
21161,4.9166,2.3804,-0.11688,78.202,60.0,6.856
21162,6.4695,0.97834,-0.1053,79.805,60.0,6.856
21163,8.333,-0.42369,-0.082124,81.407,60.0,6.856
21164,9.5753,-2.1762,-0.024191,83.01,60.0,6.856
21165,10.507,-3.9287,0.022156,84.613,60.0,6.856
21166,11.128,-4.9803,0.056916,86.216,60.0,6.856
21167,11.439,-5.6813,0.10326,87.819,60.0,6.856
21168,12.371,-6.3823,0.11485,89.421,60.0,6.856
21169,12.371,-6.7328,0.091676,91.024,60.0,6.856
21170,12.992,-5.6813,0.080089,92.627,60.0,6.856
21171,13.923,-4.9803,0.045329,94.23,60.0,6.856
21172,14.855,-3.9287,0.033743,95.833,60.0,6.856
21173,16.719,-2.1762,0.022156,97.435,60.0,6.856
21174,19.203,-1.4752,0.033743,99.038,60.0,6.856
21175,22.309,-1.8257,0.045329,100.64,60.0,6.856
21176,25.104,-1.8257,0.045329,102.24,60.0,6.856
21177,29.763,0.27732,-0.058951,103.85,60.0,6.856
21178,30.695,-1.8257,0.033743,105.45,60.0,6.856
21179,30.384,-8.4853,0.47404,107.05,60.0,6.856
21180,32.248,-7.7843,0.5088,108.66,60.0,6.856
21181,33.8,-6.7328,0.17278,110.26,60.0,6.856
21182,32.869,-4.9803,0.17278,111.86,60.0,6.856
21183,32.869,4.1329,0.10326,113.46,60.0,6.856
21184,29.763,4.1329,0.14961,115.07,60.0,6.856
21185,26.347,-5.6813,0.14961,116.67,60.0,6.856
21186,23.241,-8.4853,0.19596,118.27,60.0,6.856
21187,21.998,-7.7843,0.20754,119.87,60.0,6.856
21188,19.824,-4.9803,0.17278,121.48,60.0,6.856
21189,16.719,-3.9287,0.26548,123.08,60.0,6.856
21190,13.923,-2.8772,0.23072,124.68,60.0,6.856
21191,12.06,-2.1762,0.27706,126.29,60.0,6.856
21192,9.5753,-0.073181,0.26548,127.89,60.0,6.856
21193,8.0224,3.4319,0.18437,129.49,60.0,6.856
21194,6.4695,7.9885,0.13802,131.09,60.0,6.856
21195,6.1589,12.195,0.045329,132.7,60.0,6.856
21196,6.1589,18.153,-0.035777,134.3,60.0,6.856
21197,0.25794,2.0299,-0.31386,70.188,60.0,7.999
21198,0.87909,3.0814,-0.070537,71.791,60.0,7.999
21199,1.5003,3.4319,-0.11688,73.393,60.0,7.999
21200,2.7426,3.0814,-0.12847,74.996,60.0,7.999
21201,3.6743,2.7309,-0.15164,76.599,60.0,7.999
21202,5.2272,1.6793,-0.14006,78.202,60.0,7.999
21203,6.7801,0.62783,-0.1053,79.805,60.0,7.999
21204,8.333,-0.77419,-0.082124,81.407,60.0,7.999
21205,9.2647,-1.8257,-0.012604,83.01,60.0,7.999
21206,10.196,-3.5782,0.045329,84.613,60.0,7.999
21207,10.818,-4.2793,0.091676,86.216,60.0,7.999
21208,11.128,-4.2793,0.13802,87.819,60.0,7.999
21209,11.128,-4.6298,0.1612,89.421,60.0,7.999
21210,11.128,-4.9803,0.13802,91.024,60.0,7.999
21211,11.439,-3.9287,0.11485,92.627,60.0,7.999
21212,12.681,-2.5267,0.080089,94.23,60.0,7.999
21213,14.234,-1.8257,0.056916,95.833,60.0,7.999
21214,16.719,-0.77419,0.033743,97.435,60.0,7.999
21215,19.203,0.27732,0.045329,99.038,60.0,7.999
21216,22.309,0.27732,0.056916,100.64,60.0,7.999
21217,26.036,0.62783,0.080089,102.24,60.0,7.999
21218,31.937,1.3288,-0.058951,103.85,60.0,7.999
21219,33.8,-0.073181,0.022156,105.45,60.0,7.999
21220,33.8,-0.42369,0.49721,107.05,60.0,7.999
21221,32.558,0.27732,0.54356,108.66,60.0,7.999
21222,31.937,-6.3823,0.23072,110.26,60.0,7.999
21223,30.384,-4.9803,0.23072,111.86,60.0,7.999
21224,30.695,7.2874,0.056916,113.46,60.0,7.999
21225,27.278,6.5864,0.11485,115.07,60.0,7.999
21226,23.862,-4.6298,0.21913,116.67,60.0,7.999
21227,21.067,-7.7843,0.26548,118.27,60.0,7.999
21228,19.824,-7.0833,0.26548,119.87,60.0,7.999
21229,17.961,-4.6298,0.21913,121.48,60.0,7.999
21230,15.166,-3.5782,0.31182,123.08,60.0,7.999
21231,12.992,-2.5267,0.26548,124.68,60.0,7.999
21232,11.128,-1.8257,0.31182,126.29,60.0,7.999
21233,9.2647,0.62783,0.27706,127.89,60.0,7.999
21234,7.4013,4.1329,0.18437,129.49,60.0,7.999
21235,6.7801,8.6895,0.10326,131.09,60.0,7.999
21236,6.4695,12.896,-0.012604,132.7,60.0,7.999
21237,6.4695,19.205,-0.15164,134.3,60.0,7.999
21238,0.25794,0.62783,-0.34862,70.188,60.0,9.142
21239,0.56851,1.6793,-0.093711,71.791,60.0,9.142
21240,0.87909,2.3804,-0.12847,73.393,60.0,9.142
21241,1.1897,2.0299,-0.15164,74.996,60.0,9.142
21242,2.1214,2.0299,-0.17482,76.599,60.0,9.142
21243,2.7426,1.6793,-0.14006,78.202,60.0,9.142
21244,3.3637,0.97834,-0.11688,79.805,60.0,9.142
21245,4.606,0.27732,-0.070537,81.407,60.0,9.142
21246,5.2272,-0.77419,0.010569,83.01,60.0,9.142
